PDMS,,PDMS-90,,PDMS-0,,K1S-spin,,K1S-spin-90,,K1S-spin-0,,K1S-ff-3mms,,K1S-ff-3mms-90,,K1S-ff-3mms-0,,K1S-lf-3mms,,K1S-lf-3mms-90,,K1S-lf-3mms-0,,K1S-lf-3mms-2,,K1S-lf-3mms-2-90,,K1S-lf-3mms-2-0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
820,0.5686584115,820,0.943965435,820,1.062425852,820,0.5180208087,820,0.9187110662,820,1.135740995,820,0.9475277066,820,1.300674796,820,1.359580517,820,0.7000256181,820,1.075109959,820,1.207798839,820,0.8425384164,820,1.221034527,820,1.29957664,
819,0.5690319538,819,0.9431862831,819,1.063527584,819,0.5182374716,819,0.9185121655,819,1.136776805,819,0.9468519092,819,1.299753666,819,1.36033082,819,0.6999672055,819,1.074509025,819,1.208477497,819,0.8423057795,819,1.220316052,819,1.300390601,
818,0.5694332123,818,0.9429066181,818,1.064399362,818,0.518429637,818,0.9182614088,818,1.137767553,818,0.9468279481,818,1.298768878,818,1.361175418,818,0.6996928453,818,1.073980093,818,1.209099054,818,0.8424120545,818,1.219820976,818,1.301016092,
817,0.5693722963,817,0.9428451061,817,1.065344095,817,0.5186259747,817,0.9179435968,817,1.138695836,817,0.9471050501,817,1.298089623,817,1.361807942,817,0.6994167566,817,1.07333231,817,1.209844828,817,0.8422785401,817,1.218983173,817,1.301730394,
816,0.5695414543,816,0.9422775507,816,1.066357613,816,0.5190368891,816,0.9176504612,816,1.139726281,816,0.9468820095,816,1.297480345,816,1.362430692,816,0.6993160844,816,1.072575092,816,1.210512161,816,0.8421263099,816,1.218378901,816,1.302467823,
815,0.569951117,815,0.941714704,815,1.06721127,815,0.5191909075,815,0.9175161719,815,1.140717626,815,0.946834445,815,1.296834946,815,1.363540888,815,0.6993488073,815,1.072058201,815,1.21121192,815,0.8421074748,815,1.217718959,815,1.303112745,
814,0.5700297356,814,0.9413523674,814,1.068212867,814,0.5194519162,814,0.917319119,814,1.141631484,814,0.9470892549,814,1.29634726,814,1.364246845,814,0.6989682913,814,1.071486115,814,1.211862564,814,0.841958046,814,1.216834188,814,1.30383122,
813,0.5702546835,813,0.9413122535,813,1.069277525,813,0.5197651386,813,0.917108953,813,1.142696023,813,0.9474246502,813,1.295701385,813,1.364931941,813,0.698789537,813,1.071090221,813,1.212517381,813,0.8418362737,813,1.216186523,813,1.304548621,
812,0.570679605,812,0.9408195019,812,1.070164323,812,0.5198709369,812,0.9169393778,812,1.14346838,812,0.9468531013,812,1.294842005,812,1.365519166,812,0.6986419559,812,1.070448995,812,1.213099599,812,0.8418187499,812,1.215769649,812,1.305245757,
811,0.5709558129,811,0.9404648542,811,1.070972204,811,0.5201012492,811,0.9166803956,811,1.144549966,811,0.9466337562,811,1.294187188,811,1.366310358,811,0.6984154582,811,1.06985271,811,1.213819861,811,0.8416998982,811,1.215017438,811,1.305782199,
810,0.5711132884,810,0.9404184222,810,1.071987867,810,0.5205513835,810,0.9164763093,810,1.145435095,810,0.9473553896,810,1.293778419,810,1.366965413,810,0.6983246803,810,1.069402933,810,1.214434981,810,0.8417592645,810,1.214497447,810,1.306438804,
809,0.5712758899,809,0.9399271607,809,1.072816968,809,0.520742178,809,0.9162496328,809,1.14627099,809,0.9471551776,809,1.293156624,809,1.367619514,809,0.6982546449,809,1.068874598,809,1.215127945,809,0.8416141868,809,1.213872433,809,1.307106972,
808,0.5716947913,808,0.9395802617,808,1.073734999,808,0.5210499167,808,0.9162687063,808,1.147338629,808,0.947036922,808,1.292496324,808,1.368287563,808,0.6981697679,808,1.068375111,808,1.215657473,808,0.8416384459,808,1.213070035,808,1.308019161,
807,0.572009027,807,0.9394139051,807,1.074706078,807,0.5214039087,807,0.9161176085,807,1.148224711,807,0.9476767778,807,1.291966796,807,1.369319558,807,0.6980518103,807,1.068077087,807,1.216403365,807,0.8415575624,807,1.212679982,807,1.308717489,
806,0.5721875429,806,0.9391896129,806,1.075679541,806,0.5218051672,806,0.9160066247,806,1.149264574,806,0.9475978613,806,1.291356325,806,1.369917035,806,0.6979114413,806,1.067647338,806,1.217223763,806,0.8416783214,806,1.212193251,806,1.309408307,
805,0.5726948977,805,0.9388535619,805,1.076588273,805,0.5219740272,805,0.9159684777,805,1.150164962,805,0.9470718503,805,1.290741444,805,1.370711207,805,0.6978663206,805,1.067199945,805,1.217886567,805,0.8417090774,805,1.2116611,805,1.310190916,
804,0.5729560852,804,0.9388292432,804,1.07769978,804,0.5223706365,804,0.9159541726,804,1.151221991,804,0.9474619627,804,1.290266514,804,1.371446133,804,0.6978309155,804,1.067024112,804,1.218697309,804,0.8418924809,804,1.211385846,804,1.310897112,
803,0.5730471611,803,0.9385299087,803,1.078407526,803,0.5228894353,803,0.9158284664,803,1.152253151,803,0.9480303526,803,1.289791822,803,1.372094035,803,0.6977912784,803,1.06665349,803,1.219386578,803,0.8418160677,803,1.210870624,803,1.311614513,
802,0.5735516548,802,0.9381653666,802,1.079456687,802,0.5232667923,802,0.9158172011,802,1.153258324,802,0.9480588436,802,1.289510846,802,1.373039722,802,0.6979762316,802,1.06641233,802,1.220164537,802,0.8420565128,802,1.210445523,802,1.312461734,
801,0.574265182,801,0.9378139377,801,1.080337048,801,0.5238080621,801,0.9159104228,801,1.154271722,801,0.9482709765,801,1.289110661,801,1.373806357,801,0.69801718,801,1.066047907,801,1.220914006,801,0.842274487,801,1.20985055,801,1.313218832,
800,0.5745285749,800,0.9376069903,800,1.081296921,800,0.52433002,800,0.9157683253,800,1.155250788,800,0.9485716224,800,1.288170338,800,1.37443459,800,0.6979848146,800,1.065768838,800,1.22172761,800,0.8424165845,800,1.209539413,800,1.314184904,
799,0.664660275,799,1.50352478,799,0.8238715529,799,0.7942591906,799,1.627449512,799,0.9867716432,799,0.9765466452,799,1.832771778,799,1.106745124,799,0.8340820074,799,1.698101997,799,0.9947847128,799,0.9194874763,799,1.805676937,799,1.069633245,
798,0.6649017334,798,1.503537416,798,0.8240325451,798,0.7942202091,798,1.627778292,798,0.9865930676,798,0.9760995507,798,1.83251667,798,1.106589198,798,0.8340404034,798,1.697853327,798,0.9944344759,798,0.9194464087,798,1.805069804,798,1.069724798,
797,0.6649208069,797,1.503661394,797,0.8236904144,797,0.7942102551,797,1.628189325,797,0.9866890311,797,0.9760497808,797,1.831906199,797,1.106606841,797,0.8337901235,797,1.697642565,797,0.9940679073,797,0.9189485312,797,1.804747581,797,1.068977475,
796,0.6646751165,796,1.503643751,796,0.8235676289,796,0.7941585183,796,1.628073692,796,0.9863045216,796,0.9754764438,796,1.832106948,796,1.105749965,796,0.8333671689,796,1.697923303,796,0.9937141538,796,0.9186825752,796,1.804384589,796,1.068722844,
795,0.6646606326,795,1.503777862,795,0.8234733343,795,0.793966949,795,1.627902031,795,0.9862399697,795,0.975494504,795,1.831511021,795,1.105488539,795,0.8331693411,795,1.697584629,795,0.9934160709,795,0.9183123708,795,1.804301143,795,1.068553805,
794,0.6647925973,794,1.503770351,794,0.8231081367,794,0.793976903,794,1.628472447,794,0.9860519767,794,0.9752473831,794,1.831817985,794,1.105249166,794,0.8329127431,794,1.697912812,794,0.9928864837,794,0.9178615808,794,1.803756833,794,1.068340063,
793,0.664607048,793,1.503913283,793,0.8228741884,793,0.7937873006,793,1.628600121,793,0.9856666923,793,0.975107491,793,1.831558704,793,1.105041981,793,0.8328664303,793,1.698004365,793,0.9926188588,793,0.9176110029,793,1.803593636,793,1.067651629,
792,0.6644573212,792,1.504148126,792,0.8226922154,792,0.7939510345,792,1.628275871,792,0.9855037332,792,0.9747444987,792,1.831748247,792,1.104566574,792,0.8324670196,792,1.696990371,792,0.9926779866,792,0.9177317023,792,1.803719521,792,1.067465305,
791,0.6646189094,791,1.504395843,791,0.822893858,791,0.7937517166,791,1.628928661,791,0.9855320454,791,0.9747436047,791,1.83142066,791,1.104537129,791,0.8326267004,791,1.697482824,791,0.9922013879,791,0.9176997542,791,1.80341661,791,1.067233086,
790,0.6646100879,790,1.504483223,790,0.8226575255,790,0.7938146591,790,1.628889799,790,0.9850732088,790,0.9746439457,790,1.831317544,790,1.104385376,790,0.8322669268,790,1.697332859,790,0.9919624329,790,0.9174605012,790,1.804523349,790,1.066888094,
789,0.6642976999,789,1.504868627,789,0.8222565651,789,0.7935971618,789,1.628858447,789,0.9849710464,789,0.9742866755,789,1.831594944,789,1.104009032,789,0.8319900036,789,1.69785738,789,0.991591692,789,0.9170730114,789,1.804044724,789,1.066529155,
788,0.6642012596,788,1.505466223,788,0.8223526478,788,0.7937021255,788,1.629166722,788,0.9848820567,788,0.9742885828,788,1.83183372,788,1.103611112,788,0.8319542408,788,1.697654128,788,0.9915047288,788,0.9170771241,788,1.804126501,788,1.066290855,
787,0.664403379,787,1.505402803,787,0.8219445944,787,0.7936396003,787,1.629449487,787,0.9849784374,787,0.9738879204,787,1.831582308,787,1.103314281,787,0.8316701651,787,1.69741559,787,0.9911011457,787,0.9168899655,787,1.80425787,787,1.065972686,
786,0.6642754078,786,1.50544405,786,0.8217591643,786,0.7935256958,786,1.629987597,786,0.9842867851,786,0.9736469388,786,1.832140803,786,1.102711678,786,0.8313363791,786,1.697824836,786,0.9908258319,786,0.9165354371,786,1.803940773,786,1.06564939,
785,0.6643457413,785,1.506602764,785,0.8218687177,785,0.7936428785,785,1.630385518,785,0.984324038,785,0.9734293818,785,1.832071662,785,1.102478743,785,0.8312060833,785,1.698349833,785,0.9904204607,785,0.9163728952,785,1.804250121,785,1.065556407,
784,0.6641865373,784,1.506414652,784,0.8215353489,784,0.7934608459,784,1.630908966,784,0.9844225049,784,0.9733452797,784,1.832158327,784,1.102458,784,0.8311818242,784,1.698052287,784,0.9901432991,784,0.9162476063,784,1.804643273,784,1.065142155,
783,0.6643024683,783,1.50699389,783,0.8212147951,783,0.7934749126,783,1.63062942,783,0.9842800498,783,0.9730536938,783,1.832473278,783,1.101951957,783,0.8311231732,783,1.698725939,783,0.9898335934,783,0.9159282446,783,1.804986477,783,1.064661145,
782,0.6639636159,782,1.507407069,782,0.8211771846,782,0.7932667732,782,1.631020904,782,0.9838261604,782,0.9728426337,782,1.833001494,782,1.101586938,782,0.830609858,782,1.698437333,782,0.9893832207,782,0.9157210588,782,1.804788232,782,1.064331532,
781,0.6641770005,781,1.50793314,781,0.8211336136,781,0.7933935523,781,1.632040262,781,0.983492732,781,0.9729358554,781,1.832841873,781,1.101226687,781,0.8306235075,781,1.699297667,781,0.989109695,781,0.9155332446,781,1.804813743,781,1.064104795,
780,0.6641451716,780,1.508088231,780,0.8206010461,780,0.7932103276,780,1.632164478,780,0.9832639098,780,0.9722459316,780,1.833203197,780,1.100996614,780,0.8304008842,780,1.699214697,780,0.9887565374,780,0.9150666595,780,1.805100083,780,1.063788891,
779,0.6640268564,779,1.508494735,779,0.8203639388,779,0.7931960821,779,1.632735968,779,0.9831290841,779,0.9722136259,779,1.832877278,779,1.100600362,779,0.8300783634,779,1.699691296,779,0.9884765148,779,0.9151760936,779,1.80512619,779,1.063314438,
778,0.663841188,778,1.508942723,778,0.8203175068,778,0.7931787372,778,1.632764697,778,0.9829611778,778,0.9721724987,778,1.83373332,778,1.100171447,778,0.8297796845,778,1.699738264,778,0.9883182049,778,0.9149806499,778,1.805525064,778,1.062922359,
777,0.6638910174,777,1.509140372,777,0.8199473023,777,0.7931156754,777,1.632838488,777,0.9830008745,777,0.9716897607,777,1.834147573,777,1.100208044,777,0.8298231363,777,1.700033784,777,0.987703979,777,0.9146571159,777,1.805908322,777,1.062808633,
776,0.6638274193,776,1.509644747,776,0.8199366331,776,0.793071568,776,1.633924723,776,0.9826164842,776,0.9716521502,776,1.834364295,776,1.099436641,776,0.8294858932,776,1.700432301,776,0.9875653386,776,0.9143719673,776,1.806062341,776,1.062191129,
775,0.6636998057,775,1.510305047,775,0.8197544813,775,0.7929772735,775,1.634359002,775,0.9823086262,775,0.9716066122,775,1.834677219,775,1.099123716,775,0.8291424513,775,1.700577378,775,0.9873147607,775,0.9142372012,775,1.806511641,775,1.062001944,
774,0.6637852788,774,1.510651469,774,0.8194856644,774,0.7931364775,774,1.635101199,774,0.9819863439,774,0.9708474874,774,1.83496666,774,1.098929644,774,0.8289857507,774,1.70129478,774,0.986948669,774,0.9140260816,774,1.806548357,774,1.061389208,
773,0.6637980938,773,1.511217356,773,0.8190156221,773,0.7929577827,773,1.635023236,773,0.9819735289,773,0.9706385136,773,1.835105658,773,1.098249435,773,0.8288627267,773,1.701174617,773,0.9861579537,773,0.9136199355,773,1.806725979,773,1.060919404,
772,0.6635116339,772,1.512174487,772,0.8189011216,772,0.7928767204,772,1.635763168,772,0.9817590714,772,0.970492065,772,1.835438728,772,1.097882748,772,0.8284935951,772,1.70150876,772,0.9859777689,772,0.9134709239,772,1.807323694,772,1.060649395,
771,0.6633469462,771,1.512517214,771,0.8186996579,771,0.7926751971,771,1.636333585,771,0.9814161062,771,0.9702618122,771,1.835293531,771,1.09744513,771,0.828125298,771,1.701799154,771,0.9854638577,771,0.913253665,771,1.807581306,771,1.060156822,
770,0.6635955572,770,1.513002157,770,0.8184236884,770,0.7928314209,770,1.636771917,770,0.9812469482,770,0.9700095057,770,1.836107612,770,1.097168088,770,0.8279718757,770,1.702029467,770,0.9851177335,770,0.9128997326,770,1.807460785,770,1.059583426,
769,0.6634782553,769,1.513580084,769,0.8182528615,769,0.7925491333,769,1.637305379,769,0.9809080362,769,0.9696028233,769,1.83622694,769,1.096580744,769,0.8276122808,769,1.702299237,769,0.9844476581,769,0.9124823809,769,1.808296084,769,1.05937624,
768,0.663280189,768,1.514304638,768,0.8177201748,768,0.7923957109,768,1.637585759,768,0.9802811742,768,0.969358623,768,1.836735129,768,1.095853209,768,0.8270324469,768,1.702583313,768,0.9839786887,768,0.9121932387,768,1.808361769,768,1.058586836,
767,0.6634542942,767,1.514915586,767,0.8177704215,767,0.7923606038,767,1.638737798,767,0.9800798297,767,0.9690335989,767,1.836881518,767,1.095751166,767,0.8271487355,767,1.702798843,767,0.983494699,767,0.9121142626,767,1.808434486,767,1.058249235,
766,0.6635973454,766,1.515851974,766,0.8173194528,766,0.7923163772,766,1.639018893,766,0.9799197316,766,0.9686688185,766,1.837516785,766,1.095135093,766,0.8264836669,766,1.703468561,766,0.9829477668,766,0.9114619493,766,1.809221387,766,1.057620525,
765,0.6636347771,765,1.516579747,765,0.8171787858,765,0.792232573,765,1.639898181,765,0.979429245,765,0.9685879946,765,1.837740421,765,1.094660521,765,0.82611835,765,1.703890085,765,0.982638061,765,0.9115051627,765,1.809044957,765,1.057305574,
764,0.6631939411,764,1.517113209,764,0.8168173432,764,0.792021513,764,1.639982343,764,0.978969276,764,0.9680506587,764,1.837850094,764,1.094114184,764,0.8258339167,764,1.704022646,764,0.9818212986,764,0.9110016227,764,1.809494019,764,1.056637406,
763,0.6629051566,763,1.517835617,763,0.8162791729,763,0.7916686535,763,1.640940547,763,0.9785134196,763,0.9674827456,763,1.838015318,763,1.093549252,763,0.8253524899,763,1.704460502,763,0.9811000228,763,0.9099838734,763,1.809202194,763,1.055876255,
762,0.663234055,762,1.518717289,762,0.8163404465,762,0.7916014194,762,1.641257524,762,0.9780992866,762,0.9673582315,762,1.838565826,762,1.093013048,762,0.8248249888,762,1.704791307,762,0.9805705547,762,0.9098303914,762,1.809765339,762,1.055266023,
761,0.6632905602,761,1.519789219,761,0.8161711693,761,0.7918560505,761,1.642490983,761,0.9778092504,761,0.9671646357,761,1.839235783,761,1.092410207,761,0.8246722221,761,1.705219626,761,0.9800689816,761,0.9098294377,761,1.810467362,761,1.055006266,
760,0.6624401808,760,1.519594789,760,0.8152828813,760,0.7911391258,760,1.64291656,760,0.9775286317,760,0.9658398628,760,1.838801622,760,1.091231227,760,0.8236474991,760,1.705017567,760,0.9790228605,760,0.9086284041,760,1.809832454,760,1.053959489,
759,0.6624154449,759,1.520245552,759,0.814651072,759,0.7907440662,759,1.643143535,759,0.9767763615,759,0.9652884007,759,1.838960052,759,1.090453267,759,0.8231759667,759,1.70520401,759,0.9782841802,759,0.9079494476,759,1.809725761,759,1.053040862,
758,0.662650466,758,1.521719456,758,0.8148028851,758,0.7909575105,758,1.643904924,758,0.9765178561,758,0.9656292796,758,1.839996219,758,1.090340495,758,0.8229276538,758,1.706214428,758,0.977796793,758,0.9079560041,758,1.810699582,758,1.052678823,
757,0.6626852155,757,1.522521853,757,0.8145360947,757,0.7907310724,757,1.644945145,757,0.9759808183,757,0.9651376605,757,1.840401411,757,1.089764833,757,0.8224532604,757,1.706503749,757,0.9772740602,757,0.9075960517,757,1.811084628,757,1.052091837,
756,0.6626254916,756,1.523197055,756,0.8142225742,756,0.7904617786,756,1.645659566,756,0.9755200744,756,0.9645512104,756,1.840461493,756,1.089170575,756,0.8219589591,756,1.706552863,756,0.976373136,756,0.9069960117,756,1.811172485,756,1.051101565,
755,0.6625239253,755,1.524344563,755,0.8138875365,755,0.7902687788,755,1.646239161,755,0.9749076366,755,0.9640676379,755,1.840942502,755,1.088194251,755,0.8214672804,755,1.706921101,755,0.9756187201,755,0.9066594243,755,1.811266899,755,1.050574183,
754,0.6623943448,754,1.525336623,754,0.8135718703,754,0.7901255488,754,1.646948695,754,0.9746308923,754,0.9636494517,754,1.841582656,754,1.087706327,754,0.8208890557,754,1.707448006,754,0.9750210643,754,0.9062361121,754,1.811557174,754,1.049810648,
753,0.6624501944,753,1.526218414,753,0.8133713603,753,0.7898281217,753,1.647784233,753,0.9739168882,753,0.9630311728,753,1.842121959,753,1.086985826,753,0.8203716874,753,1.707758665,753,0.9741561413,753,0.9054167271,753,1.811565995,753,1.049016356,
752,0.6624466181,752,1.527153969,752,0.8128970861,752,0.7895919681,752,1.648977757,752,0.9734810591,752,0.9626115561,752,1.842475414,752,1.086146951,752,0.8197891116,752,1.708307505,752,0.9734019637,752,0.9047803879,752,1.812149525,752,1.048273444,
751,0.6622003317,751,1.528175354,751,0.8126077056,751,0.7892571092,751,1.649720073,751,0.9727967978,751,0.962251246,751,1.842848063,751,1.085445404,751,0.8190666437,751,1.708274841,751,0.9726430774,751,0.9042789936,751,1.812807798,751,1.047458053,
750,0.6622799635,750,1.529329777,750,0.8123914599,750,0.7891059518,750,1.650205374,750,0.9723592997,750,0.961776495,750,1.843194366,750,1.084867716,750,0.8186911941,750,1.70891571,750,0.971586287,750,0.903703928,750,1.81333065,750,1.046776295,
749,0.6623245478,749,1.530358672,749,0.811884284,749,0.7888507247,749,1.651370287,749,0.9716877341,749,0.961152792,749,1.843812346,749,1.084083796,749,0.81799227,749,1.709310532,749,0.9708624482,749,0.9029501081,749,1.813366413,749,1.045915484,
748,0.6622010469,748,1.531924486,748,0.8116229773,748,0.7887958288,748,1.652406931,748,0.971333921,748,0.9605407119,748,1.844380975,748,1.083194017,748,0.8173404336,748,1.709911942,748,0.9700737596,748,0.9026642442,748,1.813719392,748,1.045228839,
747,0.6622462273,747,1.53317523,747,0.811573863,747,0.7886987925,747,1.65349865,747,0.970651269,747,0.960465014,747,1.845028877,747,1.082667351,747,0.8169876933,747,1.710451484,747,0.9695212841,747,0.9023692012,747,1.81448257,747,1.044490218,
746,0.6624317765,746,1.53431499,746,0.8111006021,746,0.7885152102,746,1.654535055,746,0.9701644778,746,0.9598992467,746,1.845790744,746,1.081974626,746,0.8165504932,746,1.71110487,746,0.9683193564,746,0.9017475247,746,1.81464541,746,1.043661952,
745,0.6623721719,745,1.535379171,745,0.8106970191,745,0.7882230282,745,1.655756474,745,0.9695269465,745,0.9593049288,745,1.846717715,745,1.081292748,745,0.815743804,745,1.711510658,745,0.9675938487,745,0.9008777738,745,1.815111637,745,1.042792439,
